Date,Average_Return_High,Count_High,MCap_Total_High,MCap_Average_High,Avg_ESG_Score_High,Average_Return_Low,Count_Low,MCap_Total_Low,MCap_Average_Low,Avg_ESG_Score_Low,ESG_Factor,ESG_Factor_Residual
2018-02-28,-0.04543834180108778,342,19390.061878222532,56.696087363223775,70.67492321201401,-0.034982992559719726,342,1378.4875968624194,4.164615096261086,21.61084434767714,0.010455349241368053,0.003181552918096629
2018-03-31,-0.007995539982135579,343,18802.230116928564,54.8169974254477,70.7118857192705,0.01891445098091491,343,1385.0963255991398,4.171976884334759,21.602496290919042,0.02690999096305049,0.011460695017414233
2018-04-30,0.0019089495712066138,343,18773.651146389257,54.73367681163049,70.75428078631215,0.011522425358772402,343,1400.4964270834625,4.193103075100188,21.570192056413248,0.009613475787565788,0.004767571532806492
2018-05-31,0.016164607784631503,343,19184.419150267488,55.93125116696061,70.71715634232484,0.06102353166076448,343,1478.1942206469223,4.386332998952292,21.5667993355815,0.044858923876132974,0.013498426599497067
2018-06-30,0.008513288381073654,343,19269.83681447962,56.18028225795807,70.7718070541263,0.01332441339375118,343,1503.0292873149203,4.433714711843423,21.603453702163083,0.004811125012677525,0.002880742615352115
2018-07-31,0.03535846540403232,343,20042.915999421133,58.43415743271468,70.78487952919588,0.02368914475003858,343,1505.3461202623716,4.44054902732263,21.603453702163083,-0.011669320653993741,7.963037101937041e-05
2018-08-31,0.021305613341496582,343,20718.53733993201,60.40389895023909,70.78955726970011,0.050902703977051544,343,1580.3281343408416,4.661734909560004,21.59548341984171,0.029597090635554962,0.014951888342015114
2018-09-30,-0.001961552663775436,344,20793.04094249293,60.44488646073526,70.85612684388686,-0.011540070452787694,344,1571.7704899808814,4.62285438229671,21.508911396376345,-0.009578517789012258,0.003747393225728684
2018-10-31,-0.07276461582401969,344,19332.06931245793,56.197875908307935,70.884091461972,-0.09733378092129875,344,1394.8607687675585,4.10253167284576,21.51044076594677,-0.024569165097279064,0.007797309663958103
2018-11-30,0.03135156596785022,344,19661.270212086336,57.15485526769284,70.93245053328579,0.031661182670175786,344,1425.7416699036135,4.1933578526576865,21.4851545088641,0.00030961670232556443,0.004483889735803631
2018-12-31,-0.10345818323493709,349,17645.015798260305,50.55878452223583,72.23154617861381,-0.1076370084364696,349,1121.1164213633397,3.2781181911208757,22.32158394626224,-0.00417882520153251,0.008443397295391702
2019-01-31,0.09959358297855996,349,18895.150526156034,54.14083245316916,72.22916490607496,0.12520146627836412,349,1268.2960332638916,3.7084679335201507,22.36569998323718,0.025607883299804166,0.0122477984265888
2019-02-28,0.04061598409699358,349,19413.860781167576,55.627108255494484,72.17170178544002,0.04637623356150073,349,1342.179001643311,3.924500004805003,22.411110566121902,0.00576024946450715,-0.007529858886441022
2019-03-31,0.005031835529453841,349,19853.058645547637,56.88555485830268,72.26835633205499,-0.0010286009852126948,349,1358.4892700662035,3.960610116811089,22.460333290134205,-0.006060436514666536,0.005056055715310802
2019-04-30,0.03421394824088564,349,20482.8018671279,58.68997669664154,72.2717894849779,0.04013403623870145,349,1421.0568285977943,4.143022823900274,22.471883270028826,0.005920087997815814,0.011220370433428157
2019-05-31,-0.07598868567902042,349,19151.164495078418,54.874396834035586,72.26891488504839,-0.07052486752635392,349,1418.2366626588496,4.110830906257535,22.480470551931894,0.0054638181526665,0.010339137623638701
2019-06-30,0.08036094630339628,350,20342.567712665586,58.12162203618738,72.40794907363161,0.07919812496888856,350,1551.9552562404692,4.4854198157239,22.584278827518084,-0.0011628213345077215,-0.0027296467104992953
2019-07-31,0.01387932896052185,350,20716.291692864346,59.18940483675528,72.38479189244178,0.021138327237776557,350,1543.1587409903095,4.45999636124367,22.574065768001358,0.007258998277254708,0.013818747966835685
2019-08-31,-0.04147709309188951,350,20239.8173520709,57.82804957734542,72.45042041988526,-0.03261004694115348,350,1492.3998398877793,4.313294334935779,22.58320266097847,0.008867046150736031,0.01606816361725852
2019-09-30,0.042053686604973974,351,20269.969363471377,57.74920046573042,72.54316927148659,0.024091985037670186,351,1464.6070969483442,4.2329684882900125,22.658960630098576,-0.017961701567303787,-0.002571339787599599
2019-10-31,0.005212210553917277,351,20574.57525667214,58.61702352328244,72.55706252437989,0.02934787847814045,351,1537.34026401398,4.404986429839484,22.66776121857514,0.024135667924223177,0.020186879923539493
2019-11-30,0.03625475071253978,351,21332.512336681964,60.77638842359534,72.52674625369066,0.03859816721615523,351,1603.4886125662945,4.594523245175629,22.690415757015852,0.002343416503615449,-0.00414550757074467
2019-12-31,0.03419396839594519,355,22246.743974044384,62.66688443392784,73.74094537482132,0.033552687883267374,355,2181.6967727923493,6.215660321345725,24.863387697721354,-0.0006412805126778179,-0.001023934765469272
2020-01-31,-0.025836537821269063,355,22311.247879336734,62.84858557559644,73.80633717527382,-0.020527159916372835,355,2197.2970718248566,6.2601056177346335,24.89131414960662,0.005309377904896228,0.011742607531415088
2020-02-29,-0.09039399467622694,355,20387.51521011532,57.429620310184,73.80015728693954,-0.0816436585525019,355,2056.5408419085484,5.842445573603831,24.83014125126569,0.008750336123725042,0.0017565858401032853
2020-03-31,-0.20060688796131146,356,17949.672710739163,50.42042896275046,73.75106622814434,-0.21520500654099667,356,1736.2905903344426,4.93264372254103,24.89289304590012,-0.01459811857968521,0.012329934065315368
2020-04-30,0.1519307644166199,356,20280.559889061755,56.96786485691504,73.69932323424352,0.1824966968843245,356,1924.7027288117365,5.467905479578797,24.964200163938617,0.030565932467704587,0.020831161764138312
2020-05-31,0.0424935689950496,356,21145.45182477482,59.39733658644612,73.72022451783714,0.07586161153489143,356,2031.1925976763034,5.770433516125862,25.002439365068543,0.03336804253984183,0.015690855176325902
2020-06-30,0.02652456958597126,356,21631.3790649365,60.76230074420365,73.77511939849602,0.041246407497977984,356,2075.457553214147,5.8463593048285825,25.1487279156148,0.014721837912006725,0.005949348944337036
2020-07-31,0.03705271505597358,356,22778.746595528435,63.985243245866386,73.77089730749992,0.04053551557929062,356,2178.3383735892826,6.136164432645867,25.172132890567532,0.0034828005233170367,0.013114302887613966
2020-08-31,0.05286247601025945,356,24520.749014132274,68.8785084666637,73.81427057868784,0.058778700881786466,356,2325.309927282425,6.550168809246268,25.262845997156067,0.005916224871527015,0.009955038100008924
2020-09-30,-0.03068755705729018,356,23482.87412689915,65.96312956994144,73.88976796962923,-0.030824961681135722,356,2281.7342769723327,6.409365946551495,25.517185626786144,-0.0001374046238455419,-0.007996807239002375
2020-10-31,0.0001074588854706111,356,22952.914167104816,64.47447799748544,73.96698153079696,0.013831063225698229,356,2229.137146490708,6.261621198007607,25.573436990882115,0.013723604340227617,-0.004221734091513486
2020-11-30,0.16894657542836194,356,25497.629331095774,71.62255430083083,74.03665483128671,0.17757035135220592,356,2516.916812791282,7.089906514905021,25.553307327697045,0.008623775923843974,-0.016142899496569652
2020-12-31,0.04480090058329702,360,25908.90673281111,71.96918536891975,75.16379287481672,0.08783338300572631,360,2713.826693725842,7.538407482571783,27.237714262626376,0.04303248242242929,0.019242650982607783
2021-01-31,0.006132991160933394,360,25902.434211768337,71.95120614380093,75.37971402027759,0.08565873034041624,360,2760.283493658197,7.667454149050547,27.369757119538765,0.07952573917948284,0.051349450390723375
2021-02-28,0.05948941728348904,360,26603.963940117395,73.89989983365942,75.40569181577203,0.09419404238543212,360,2849.5747805395076,7.915485501498632,27.376382536195166,0.03470462510194308,0.019785106949723904
2021-03-31,0.06201118396794846,361,27742.758074995825,76.84974536009925,75.43529198704915,0.03139413392127872,361,2877.188752099264,7.970051944873308,27.700580479744964,-0.030617050046669744,-0.005049668544788565
2021-04-30,0.041220764382261514,361,29207.757119325273,80.90791445796475,75.43300763532955,0.03172463296640988,361,3025.643184709483,8.381283060137074,27.788259005194167,-0.009496131415851636,0.00030862864089879066
2021-05-31,0.027792953129225376,361,29358.032392993515,81.32418945427567,75.47233329036142,0.014542719527079513,361,3019.730831655638,8.364905350846643,27.8480459424695,-0.013250233602145863,-0.006717286092623381
2021-06-30,-0.0002957310761080008,361,29779.66441910523,82.49214520527765,75.54747627126906,0.012359583351846835,361,3035.522868101529,8.40865060415936,27.999004329558318,0.012655314427954836,0.003871336335187242
2021-07-31,0.009105409507682672,361,30380.475932777255,84.1564430270838,75.55724663373955,-0.013239398264871792,361,3020.2357428875575,8.366303996918441,28.01001517822319,-0.022344807772554466,0.0043430495484688796
2021-08-31,0.02043305260445551,361,31516.612809516337,87.30363659145799,75.53938614871115,0.03959234698215474,361,3167.6371456759694,8.774618132066397,28.089578439794703,0.01915929437769923,0.01634393690081621
2021-09-30,-0.03624492009818839,361,29789.974373593872,82.52070463599411,75.59017238103532,-0.016997977063309067,361,3119.7930891871188,8.642086119631909,28.30411490823537,0.01924694303487932,0.018427769138968125
2021-10-31,0.04844197736654132,361,31532.888182097897,87.34872072603297,75.60426312247445,0.05734422594968127,361,3283.289315737076,9.094984254119323,28.240378983370377,0.008902248583139948,0.016772568700467942
2021-11-30,-0.024877101289175075,361,31393.98991772532,86.96396099092887,75.60033141668538,-0.03339558462192175,361,3140.636949021589,8.699825343550108,28.264824044239656,-0.008518483332746674,0.011367059225192887
2021-12-31,0.06408011344736357,365,32602.036484238117,89.32064790202223,76.1847020930067,0.04713653075817811,365,3199.3698290955554,8.813690989243954,29.267995818076958,-0.016943582689185457,0.0037297154238789577
2022-01-31,-0.0387888106714724,366,30838.455368556984,84.2580747774781,76.07805215974808,-0.07232076194143106,366,2989.2808697696773,8.189810602108704,29.267495596743135,-0.03353195126995866,0.009986284364940982
2022-02-28,-0.0027508590571953123,366,30083.61856212953,82.19567913150145,76.08186342796945,0.0157541448610165,366,3024.8046951763263,8.287136151168017,29.279419417322096,0.01850500391821181,0.009726400258107492
2022-03-31,0.022644567140994696,366,31008.47489333556,84.72260899818458,76.0899459337111,0.013578904824662232,366,3112.393634219093,8.527105847175598,29.27362085409507,-0.009065662316332464,0.001252381076863306
2022-04-30,-0.06037883410214647,366,28037.33833764506,76.60474955640726,76.11136714863848,-0.08341527451237057,366,2743.8656175869082,7.51744004818331,29.275828310998733,-0.023036440410224103,-0.003918908222423441
2022-05-31,0.009154518970385063,366,28026.86887734446,76.57614447361874,76.12038482857622,0.018105941413239464,366,2759.4211248745596,7.560057876368656,29.29438107045706,0.008951422442854401,0.022318472674168116
